record_id,customer_id,touch_date,channel,response_time_hours
MAR-000351,VIS-0079,2023-10-15,SMS,26.567604373118648
MAR-000911,VIS-0225,2024-06-05,Push Notification,17.175329424792118
MAR-000818,VIS-0203,2023-08-20,SMS,24.373592610843914
MAR-000700,VIS-0175,2024-06-17,SMS,6.281714729099855
MAR-000180,VIS-0040,2023-08-17,Retarget Ad,7.0397213930394225
MAR-000963,VIS-0239,2024-06-17,Push Notification,18.532562592808656
MAR-001465,VIS-0348,2023-10-21,Push Notification,11.8180800004494
MAR-000534,VIS-0134,2023-06-05,Email,14.549178798566892
MAR-000424,VIS-0098,2024-03-07,Push Notification,4.672311570081662
MAR-000925,VIS-0228,2023-06-27,Email,8.989838036735348
MAR-001784,VIS-0427,2023-09-15,SMS,8.426257612883617
MAR-001508,VIS-0359,2023-07-21,Retarget Ad,8.16243713034861
MAR-000878,VIS-0218,2023-11-05,Retarget Ad,10.172242414356651
MAR-000407,VIS-0094,2024-04-26,Retarget Ad,16.26937765407478
MAR-000768,VIS-0194,2024-06-12,SMS,15.548527852490155
MAR-001017,VIS-0249,2023-07-11,Retarget Ad,
MAR-001692,VIS-0402,2024-03-26,SMS,0.2959255978497155
MAR-000114,VIS-0024,2023-11-12,Retarget Ad,13.18478327277586
MAR-001772,VIS-0423,2023-11-03,Retarget Ad,13.251400897268805
MAR-000442,VIS-0104,2023-06-04,Email,12.27191599537207
MAR-000192,VIS-0044,2024-06-07,SMS,11.3613919088449
MAR-000622,VIS-0159,2024-06-26,Email,7.689809439334923
MAR-000519,VIS-0130,2024-06-17,SMS,20.65849429828723
MAR-000851,VIS-0209,2023-11-25,Retarget Ad,14.26320214142077
MAR-000488,VIS-0118,2023-07-03,Email,18.824786057366225
MAR-000490,VIS-0118,2024-06-25,Push Notification,10.45079726397205
MAR-001798,VIS-0429,2024-03-10,SMS,21.55054595307354
MAR-000189,VIS-0043,2024-05-17,Email,13.001172393835734
MAR-001130,VIS-0277,2024-02-03,Retarget Ad,5.681728631522587
MAR-001207,VIS-0291,2023-11-06,Email,0.1
MAR-001353,VIS-0323,2024-02-07,Push Notification,6.509563588762271
MAR-001316,VIS-0317,2024-01-02,Email,3.6442507705328557
MAR-001461,VIS-0348,2023-09-10,Email,10.26479472075229
MAR-000690,VIS-0174,2024-03-30,Retarget Ad,15.185794115651598
MAR-001554,VIS-0370,2024-04-07,Push Notification,0.1
MAR-001144,VIS-0280,2023-07-05,Push Notification,
MAR-001358,VIS-0324,2023-07-08,Push Notification,8.854073057693169
MAR-000986,VIS-0244,2023-12-28,Retarget Ad,1.9096245765546327
MAR-000185,VIS-0043,2024-03-03,Email,28.36092769489055
MAR-000840,VIS-0206,2024-04-07,Email,7.531735285870036
MAR-000756,VIS-0190,2024-04-25,Push Notification,12.81337178098497
MAR-001685,VIS-0401,2024-04-15,Retarget Ad,20.86050122804861
MAR-000021,VIS-0006,2024-06-02,Email,8.745397108011677
MAR-001625,VIS-0388,2023-12-14,SMS,3.464192680980071
MAR-001382,VIS-0329,2023-12-05,Email,17.714144328502634
MAR-001782,VIS-0425,2024-04-30,Retarget Ad,0.7828264736603181
MAR-000027,VIS-0007,2024-04-07,Email,9.180608632771765
MAR-001111,VIS-0272,2024-06-30,Retarget Ad,15.022057141366467
MAR-000176,VIS-0039,2023-09-13,Push Notification,
MAR-000038,VIS-0009,2024-06-22,Email,
MAR-001777,VIS-0424,2024-01-26,Push Notification,2.534281793970617
MAR-000166,VIS-0037,2024-03-03,Retarget Ad,8.029199385958622
MAR-000702,VIS-0176,2023-10-13,SMS,1.5727029484456967
MAR-001085,VIS-0266,2023-09-29,Email,10.669046322117588
MAR-001041,VIS-0257,2023-07-14,Email,7.831264563010999
MAR-000917,VIS-0227,2024-03-25,Push Notification,13.257629951212461
MAR-000312,VIS-0071,2023-07-27,Retarget Ad,0.1
MAR-000425,VIS-0098,2023-08-26,Email,0.1
MAR-001412,VIS-0335,2023-12-11,SMS,19.186581636415536
MAR-000150,VIS-0031,2023-10-31,Retarget Ad,6.862118593722201
MAR-001776,VIS-0423,2024-03-26,Push Notification,14.040261234440088
MAR-000783,VIS-0198,2024-04-23,Email,19.45125234396569
MAR-001159,VIS-0283,2023-10-22,SMS,26.19817826513576
MAR-001097,VIS-0269,2023-12-05,SMS,0.1
MAR-001030,VIS-0253,2023-06-24,Push Notification,0.4782042122907282
MAR-001803,VIS-0430,2024-06-10,SMS,5.802545821166525
MAR-001090,VIS-0269,2024-02-09,SMS,12.33302593523532
MAR-001421,VIS-0336,2023-09-16,Email,5.313604654912777
MAR-000850,VIS-0209,2024-04-14,Push Notification,17.78551133515216
MAR-001707,VIS-0405,2024-03-02,Push Notification,
MAR-000737,VIS-0186,2024-01-22,Email,12.196713112660488
MAR-000951,VIS-0236,2023-08-06,Push Notification,16.25256015764075
MAR-001502,VIS-0356,2023-10-21,Retarget Ad,11.63882671768491
MAR-000374,VIS-0083,2023-09-14,Push Notification,14.184957225337852
MAR-000040,VIS-0009,2024-02-15,SMS,4.358601636348931
MAR-000944,VIS-0234,2024-01-17,SMS,0.1
MAR-000981,VIS-0243,2024-04-10,Email,10.198016484137487
MAR-000236,VIS-0052,2023-11-12,Email,16.045199900643155
MAR-001757,VIS-0418,2024-04-08,Retarget Ad,9.069302539722957
MAR-000516,VIS-0127,2023-10-14,SMS,6.094261084970439
MAR-000533,VIS-0134,2024-03-07,Email,18.979340226416667
MAR-000881,VIS-0218,2024-03-30,Email,17.36657604028109
MAR-001537,VIS-0367,2024-04-13,Email,0.43223405506055546
MAR-001198,VIS-0290,2024-02-15,SMS,24.32324506660191
MAR-001770,VIS-0422,2023-07-02,Email,18.200714472104643
MAR-000029,VIS-0007,2023-06-28,Email,15.860063252487759
MAR-000762,VIS-0191,2024-04-20,Retarget Ad,8.097216302585606
MAR-000327,VIS-0073,2024-01-25,SMS,0.1
MAR-001249,VIS-0301,2023-09-18,Push Notification,0.1
MAR-001189,VIS-0288,2023-11-13,Email,6.644783090739572
MAR-001329,VIS-0319,2024-02-13,Email,4.835759465353536
MAR-001478,VIS-0350,2023-08-21,Push Notification,8.354039827827421
MAR-001321,VIS-0318,2023-09-01,Push Notification,11.743557154832958
MAR-001480,VIS-0351,2024-05-24,Push Notification,22.152481532185313
MAR-000434,VIS-0101,2024-04-17,Retarget Ad,7.917604515437472
MAR-001233,VIS-0299,2024-06-18,Push Notification,0.1
MAR-001399,VIS-0332,2023-06-01,Retarget Ad,
MAR-000345,VIS-0078,2024-02-17,Email,2.057587079004212
MAR-001710,VIS-0405,2024-05-24,Email,0.1
MAR-000258,VIS-0056,2023-06-07,Email,7.997333040176692
MAR-001124,VIS-0276,2024-04-06,SMS,0.1
MAR-001012,VIS-0249,2024-04-16,SMS,4.268774573529119
MAR-001239,VIS-0300,2024-04-22,SMS,13.320068881930052
MAR-001489,VIS-0353,2023-11-18,Retarget Ad,13.13396515682852
MAR-001616,VIS-0386,2024-06-08,SMS,5.599451472481405
MAR-000390,VIS-0088,2024-05-15,Retarget Ad,12.510925372404014
MAR-001834,VIS-0437,2024-04-22,Retarget Ad,12.339456586220946
MAR-000507,VIS-0125,2023-12-11,Retarget Ad,25.330775392611535
MAR-000129,VIS-0026,2023-11-09,Email,10.283968421385154
MAR-001675,VIS-0398,2023-10-20,SMS,0.1
MAR-000752,VIS-0189,2024-04-23,Retarget Ad,4.5888642182744865
MAR-001493,VIS-0353,2024-06-30,SMS,11.459548795362249
MAR-001152,VIS-0281,2023-08-09,Email,
MAR-000660,VIS-0166,2024-01-22,Email,2.2601048586570287
MAR-000120,VIS-0025,2023-06-09,Email,8.885065353844306
MAR-000280,VIS-0062,2023-10-21,Push Notification,10.760776213646079
MAR-000929,VIS-0230,2024-05-28,SMS,21.44491298485613
MAR-001726,VIS-0408,2024-05-05,Email,15.071357849349761
MAR-001516,VIS-0361,2023-08-10,Email,11.42313015950186
MAR-000478,VIS-0117,2024-05-01,Email,11.886316842085535
MAR-000552,VIS-0139,2024-01-20,Push Notification,8.829048267471109
MAR-001330,VIS-0319,2023-07-29,Push Notification,12.90596140693038
MAR-000950,VIS-0236,2023-06-22,Retarget Ad,20.731773272747922
MAR-000800,VIS-0200,2023-08-26,Retarget Ad,0.1
MAR-000537,VIS-0134,2024-01-24,SMS,16.73436886843049
MAR-000845,VIS-0209,2024-03-18,Email,20.727222006802343
MAR-000788,VIS-0198,2024-04-27,Retarget Ad,12.164013240916958
MAR-000142,VIS-0029,2023-11-27,Retarget Ad,10.60874765042475
MAR-000131,VIS-0027,2024-02-08,Retarget Ad,12.31524646731212
MAR-000418,VIS-0097,2024-01-21,Push Notification,12.084566093687464
MAR-001530,VIS-0365,2024-03-28,Retarget Ad,17.454207463438543
MAR-001591,VIS-0380,2023-11-19,Push Notification,15.366105639052039
MAR-000548,VIS-0137,2024-02-06,Retarget Ad,6.483039332947777
MAR-001240,VIS-0300,2024-05-13,SMS,17.271956679118723
MAR-000629,VIS-0159,2024-03-14,Push Notification,11.10320780033608
MAR-001344,VIS-0322,2023-07-15,SMS,24.939843533217932
MAR-001630,VIS-0388,2023-07-20,Push Notification,2.397693847014101
MAR-000948,VIS-0236,2023-10-29,Push Notification,7.329911867265304
MAR-001407,VIS-0333,2024-05-21,Retarget Ad,0.1
MAR-001581,VIS-0375,2024-05-23,Email,19.442980478059436
MAR-001095,VIS-0269,2024-01-13,Retarget Ad,0.1
MAR-001731,VIS-0409,2024-04-28,Push Notification,10.435709670800712
MAR-000782,VIS-0198,2024-06-18,Retarget Ad,19.077949839189074
MAR-001077,VIS-0265,2023-12-04,Email,4.750106600115054
MAR-000178,VIS-0040,2024-01-17,Push Notification,
MAR-001271,VIS-0307,2024-05-03,SMS,5.808000372300036
MAR-000428,VIS-0099,2024-01-12,Retarget Ad,16.119424807985652
MAR-000136,VIS-0028,2023-12-15,Email,8.684001335445322
MAR-001396,VIS-0331,2023-11-30,Email,0.1
MAR-001785,VIS-0427,2024-05-11,Email,24.247495613333534
MAR-001763,VIS-0419,2024-06-14,Push Notification,15.40140027650811
MAR-000976,VIS-0243,2023-10-24,SMS,10.32451067723569
MAR-001679,VIS-0399,2024-05-27,Email,0.938935021237131
MAR-001280,VIS-0309,2024-01-27,SMS,6.72622427451544
MAR-001210,VIS-0293,2024-03-17,Email,11.794344095180639
MAR-000443,VIS-0106,2024-06-06,SMS,11.737223686042302
MAR-001349,VIS-0323,2024-04-14,Push Notification,2.1932994090471194
MAR-000527,VIS-0131,2024-01-21,Push Notification,0.1
MAR-001173,VIS-0286,2024-05-02,Retarget Ad,7.324083180989727
MAR-000678,VIS-0170,2023-06-19,Email,7.742410735876223
MAR-001617,VIS-0386,2024-04-01,SMS,18.121781825000642
MAR-000222,VIS-0050,2023-10-11,Retarget Ad,16.2857750549309
MAR-000315,VIS-0071,2024-03-14,Retarget Ad,1.6153240230792876
MAR-000184,VIS-0043,2023-11-24,Retarget Ad,18.783507471659114
MAR-000448,VIS-0107,2024-04-17,Email,5.542952571457278
MAR-000592,VIS-0147,2024-04-15,Retarget Ad,24.601494312294143
MAR-000380,VIS-0085,2024-05-03,SMS,4.221578774832475
MAR-000460,VIS-0110,2023-09-25,Email,20.97341731581529
MAR-000667,VIS-0168,2023-11-30,Push Notification,17.706205217601887
MAR-000274,VIS-0059,2024-03-01,Push Notification,4.3556375432332946
MAR-000476,VIS-0115,2024-03-11,Email,7.32949717694262
MAR-001374,VIS-0328,2023-10-27,Push Notification,0.1
MAR-001145,VIS-0280,2024-01-10,Email,8.052937384248258
MAR-000481,VIS-0117,2023-06-18,SMS,11.685611492933454
MAR-000157,VIS-0033,2023-07-24,Push Notification,5.706159185072919
MAR-001171,VIS-0286,2023-06-06,Email,7.418710209902199
MAR-001404,VIS-0333,2023-06-28,Email,1.2085248726184057
MAR-000110,VIS-0024,2023-11-08,Email,11.192664344000665
MAR-001653,VIS-0392,2024-05-04,Retarget Ad,9.888547253038478
MAR-001057,VIS-0261,2023-08-23,Push Notification,1.6273708332013426
MAR-000545,VIS-0136,2024-06-08,Email,0.15175377710233162
MAR-000070,VIS-0015,2024-06-02,Push Notification,12.981363278967095
MAR-001608,VIS-0384,2023-08-17,Retarget Ad,16.95750957289552
MAR-001633,VIS-0389,2023-10-24,SMS,7.506281460234315
MAR-001177,VIS-0287,2024-05-27,Retarget Ad,9.711236974891872
