record_id,customer_id,session_date,pages_viewed,bounce_flag
SES-003358,VIS-0360,2024-02-05,13.0,True
SES-000323,VIS-0037,2023-12-17,5.0,False
SES-000617,VIS-0069,2023-11-22,10.0,False
SES-003372,VIS-0361,2024-04-09,8.0,True
SES-003514,VIS-0378,2023-09-15,1.0,False
SES-003917,VIS-0421,2024-03-26,11.0,True
SES-002292,VIS-0252,2023-10-23,13.0,False
SES-003823,VIS-0410,2024-03-13,15.0,True
SES-003103,VIS-0334,2023-10-18,8.0,False
SES-002813,VIS-0303,2023-10-23,5.0,False
SES-000684,VIS-0077,2024-01-23,10.0,False
SES-000381,VIS-0044,2023-11-05,13.0,True
SES-001199,VIS-0130,2024-05-17,19.0,False
SES-001940,VIS-0211,2023-07-05,2.0,False
SES-002036,VIS-0222,2023-08-03,7.0,True
SES-000535,VIS-0060,2023-12-25,2.0,False
SES-000664,VIS-0074,2023-11-16,7.0,True
SES-000043,VIS-0004,2023-11-27,4.0,False
SES-000421,VIS-0048,2024-01-29,4.0,False
SES-002365,VIS-0259,2023-07-10,1.0,False
SES-002393,VIS-0263,2024-04-07,5.0,False
SES-004040,VIS-0436,2024-04-23,12.0,False
SES-000353,VIS-0041,2023-06-25,8.0,True
SES-001752,VIS-0191,2023-10-17,10.0,False
SES-001592,VIS-0174,2023-11-30,3.0,False
SES-002810,VIS-0303,2023-12-05,5.0,False
SES-003851,VIS-0414,2024-02-16,5.0,False
SES-001074,VIS-0118,2024-04-04,5.0,False
SES-002001,VIS-0218,2023-10-26,9.0,False
SES-003623,VIS-0389,2024-01-16,5.0,False
SES-000888,VIS-0098,2023-08-26,1.0,False
SES-001474,VIS-0161,2023-06-19,3.0,False
SES-001099,VIS-0120,2023-11-07,12.0,False
SES-003295,VIS-0353,2023-08-27,1.0,False
SES-001482,VIS-0162,2024-05-07,7.0,False
SES-001935,VIS-0211,2024-01-25,2.0,False
SES-003664,VIS-0394,2024-01-21,4.0,True
SES-002858,VIS-0307,2023-08-08,8.0,False
SES-002772,VIS-0300,2024-01-23,11.0,False
SES-001497,VIS-0164,2024-06-02,4.0,False
SES-002513,VIS-0274,2024-05-01,4.0,False
SES-002420,VIS-0265,2023-09-02,-13.119022072871516,False
SES-000968,VIS-0107,2024-02-16,14.0,False
SES-001219,VIS-0133,2023-06-29,16.0,True
SES-002480,VIS-0270,2024-03-25,17.0,False
SES-002795,VIS-0302,2024-02-02,1.0,False
SES-002281,VIS-0251,2024-02-16,5.0,False
SES-000584,VIS-0065,2024-05-27,1.0,True
SES-003764,VIS-0403,2024-02-02,9.0,False
SES-003326,VIS-0356,2023-07-18,-14.342438940123873,False
SES-003340,VIS-0358,2023-09-03,20.0,False
SES-001461,VIS-0159,2024-01-13,5.0,True
SES-002656,VIS-0288,2024-06-19,14.0,False
SES-000921,VIS-0102,2024-04-12,6.0,False
SES-002153,VIS-0235,2023-06-09,10.0,True
SES-003630,VIS-0390,2024-04-29,10.0,False
SES-001227,VIS-0134,2023-08-20,12.0,False
SES-002051,VIS-0223,2024-05-01,12.0,False
SES-001647,VIS-0180,2024-02-20,4.0,False
SES-003291,VIS-0353,2024-01-07,1.0,False
SES-001135,VIS-0123,2023-11-11,19.0,True
SES-003022,VIS-0325,2024-05-30,1.0,False
SES-000176,VIS-0021,2023-10-28,2.0,True
SES-003904,VIS-0420,2024-01-06,-19.813361210794817,True
SES-000194,VIS-0023,2024-03-25,15.0,False
SES-000796,VIS-0088,2023-12-27,4.0,False
SES-003455,VIS-0371,2023-07-01,10.0,True
SES-002626,VIS-0284,2023-09-26,1.0,True
SES-001455,VIS-0159,2023-11-23,8.0,False
SES-000638,VIS-0071,2023-06-10,2.0,True
SES-002717,VIS-0294,2024-03-14,5.0,True
SES-000130,VIS-0014,2024-05-03,12.0,True
SES-001846,VIS-0200,2024-04-16,12.0,True
SES-002999,VIS-0322,2024-06-03,12.0,False
SES-000926,VIS-0102,2023-10-07,2.0,False
SES-002607,VIS-0282,2024-04-24,8.0,True
SES-003536,VIS-0380,2024-03-03,9.0,False
SES-002241,VIS-0246,2024-04-17,4.0,True
SES-002375,VIS-0260,2024-03-05,6.0,False
SES-001845,VIS-0200,2024-06-26,14.0,False
SES-003106,VIS-0334,2023-10-04,15.0,False
SES-002684,VIS-0291,2024-02-22,5.0,False
SES-002352,VIS-0258,2023-11-24,12.0,False
SES-002055,VIS-0223,2023-10-17,5.0,False
SES-003874,VIS-0417,2024-05-11,6.0,False
SES-000181,VIS-0021,2024-04-04,7.0,False
SES-000274,VIS-0032,2023-11-30,15.0,False
SES-003255,VIS-0349,2023-11-11,2.0,False
SES-000907,VIS-0100,2024-04-14,4.0,False
SES-002771,VIS-0299,2024-06-12,5.0,True
SES-003860,VIS-0415,2023-10-09,13.0,False
SES-003446,VIS-0370,2023-07-17,9.0,True
SES-002632,VIS-0285,2024-05-27,6.0,True
SES-002242,VIS-0246,2023-11-23,2.0,False
SES-003728,VIS-0400,2024-04-18,4.0,False
SES-000706,VIS-0079,2024-04-02,3.0,False
SES-003620,VIS-0388,2024-06-02,1.0,False
SES-003382,VIS-0363,2023-07-29,11.0,False
SES-000404,VIS-0046,2023-10-11,22.0,False
SES-001020,VIS-0113,2023-08-12,6.0,True
SES-002954,VIS-0318,2024-06-16,7.0,False
SES-002794,VIS-0302,2024-03-25,5.0,False
SES-002921,VIS-0315,2024-02-13,10.0,False
SES-000767,VIS-0085,2023-09-14,1.0,False
SES-001289,VIS-0140,2024-05-10,10.0,False
SES-001896,VIS-0206,2023-12-22,10.0,False
SES-002991,VIS-0321,2023-10-21,13.0,False
SES-002136,VIS-0233,2024-02-24,19.0,False
SES-000820,VIS-0091,2023-08-23,6.0,False
SES-002837,VIS-0305,2023-10-28,10.0,False
SES-003635,VIS-0391,2023-06-02,2.0,False
SES-003390,VIS-0363,2024-05-18,10.0,False
SES-003843,VIS-0412,2023-12-11,1.0,False
SES-001677,VIS-0183,2024-06-22,12.0,False
SES-002032,VIS-0221,2023-11-28,1.0,True
SES-001976,VIS-0216,2024-01-25,8.0,True
SES-002044,VIS-0222,2023-08-26,7.0,False
SES-000209,VIS-0024,2023-07-23,7.0,False
SES-001772,VIS-0193,2024-03-03,2.0,False
SES-000388,VIS-0045,2023-06-19,8.0,False
SES-003002,VIS-0322,2023-08-05,9.0,False
SES-000533,VIS-0060,2023-10-09,1.0,False
SES-003918,VIS-0421,2023-06-23,11.0,True
SES-003341,VIS-0358,2024-06-23,20.0,False
SES-000077,VIS-0008,2023-07-27,10.0,False
SES-002562,VIS-0278,2024-06-10,17.0,False
SES-002911,VIS-0314,2024-01-09,16.0,False
SES-001912,VIS-0208,2023-10-22,14.0,False
SES-001720,VIS-0188,2024-02-05,5.0,False
SES-002761,VIS-0298,2023-12-10,1.0,False
SES-000656,VIS-0073,2023-10-09,13.0,True
SES-000610,VIS-0069,2023-12-20,12.0,True
SES-003147,VIS-0338,2023-11-21,20.0,False
SES-001653,VIS-0181,2024-04-24,1.0,False
SES-003162,VIS-0340,2023-11-24,7.0,False
SES-002577,VIS-0280,2024-05-30,14.0,False
SES-001147,VIS-0124,2024-02-14,1.0,True
SES-001893,VIS-0206,2023-06-06,5.0,True
SES-002230,VIS-0245,2023-10-28,10.0,False
SES-003231,VIS-0346,2023-12-15,1.0,True
SES-000442,VIS-0050,2024-04-22,5.0,False
SES-003866,VIS-0416,2024-02-10,13.0,True
SES-002712,VIS-0293,2023-06-21,1.0,False
SES-002660,VIS-0288,2024-06-08,35.37525519894077,False
SES-001406,VIS-0153,2024-02-04,12.0,False
SES-002725,VIS-0294,2024-05-15,5.0,False
SES-002875,VIS-0310,2023-07-21,13.0,True
SES-001899,VIS-0206,2024-02-23,5.0,False
SES-002967,VIS-0319,2024-03-24,1.0,True
SES-002198,VIS-0240,2024-05-02,1.0,True
SES-003940,VIS-0424,2023-10-11,1.0,True
SES-002203,VIS-0241,2024-02-05,2.0,False
SES-000182,VIS-0021,2023-11-05,3.0,True
SES-002867,VIS-0308,2023-06-10,5.0,False
SES-000537,VIS-0061,2024-06-03,12.0,False
SES-003009,VIS-0323,2024-06-24,3.0,True
SES-001736,VIS-0189,2023-10-12,18.0,False
SES-003772,VIS-0404,2024-01-09,5.0,False
SES-002958,VIS-0318,2024-05-22,3.0,False
SES-002919,VIS-0314,2023-10-14,15.0,False
SES-002773,VIS-0300,2023-06-04,12.0,False
SES-003465,VIS-0372,2023-12-01,9.0,True
SES-003404,VIS-0365,2024-01-13,6.0,False
SES-000002,VIS-0001,2023-12-12,7.0,True
SES-002666,VIS-0289,2024-06-27,23.0,False
SES-003577,VIS-0383,2023-11-05,5.0,True
SES-001628,VIS-0177,2023-11-03,1.0,False
SES-002358,VIS-0259,2024-05-12,1.0,True
SES-000200,VIS-0024,2024-05-23,4.0,True
SES-003349,VIS-0359,2024-05-24,7.0,True
SES-002762,VIS-0298,2024-01-03,1.0,True
SES-002533,VIS-0276,2024-01-17,8.0,False
SES-003075,VIS-0331,2024-03-23,7.0,True
SES-002715,VIS-0293,2023-08-25,1.0,True
SES-002113,VIS-0231,2024-02-04,16.0,False
SES-000336,VIS-0039,2024-02-20,7.0,False
SES-000918,VIS-0101,2023-09-10,16.0,False
SES-000740,VIS-0082,2023-06-17,7.0,True
SES-003564,VIS-0382,2024-03-01,12.0,False
SES-000166,VIS-0020,2023-10-22,8.0,False
SES-002093,VIS-0228,2024-05-06,10.0,False
SES-002402,VIS-0264,2023-06-25,11.0,True
SES-002380,VIS-0261,2024-03-09,4.0,False
SES-001467,VIS-0161,2023-12-23,7.0,False
SES-001712,VIS-0187,2023-11-08,1.0,False
SES-001300,VIS-0141,2023-09-25,3.0,False
SES-002808,VIS-0303,2024-05-07,4.0,False
SES-001450,VIS-0158,2024-02-14,12.0,False
SES-000170,VIS-0020,2023-07-14,7.0,True
SES-003806,VIS-0409,2023-09-23,11.0,False
SES-000713,VIS-0080,2024-04-22,6.0,False
SES-001974,VIS-0216,2024-01-18,6.0,False
SES-002219,VIS-0244,2023-08-04,13.0,False
SES-000621,VIS-0070,2023-09-17,1.0,True
SES-000940,VIS-0104,2024-05-20,10.0,True
SES-003254,VIS-0349,2024-03-31,2.0,True
SES-002117,VIS-0231,2024-03-03,13.0,False
SES-000098,VIS-0011,2024-04-07,1.0,False
SES-000691,VIS-0077,2024-06-07,10.0,False
SES-000327,VIS-0038,2023-09-11,6.0,False
SES-002378,VIS-0261,2023-08-10,2.0,False
SES-001983,VIS-0217,2023-07-26,4.0,False
SES-000810,VIS-0090,2023-08-26,5.0,False
SES-000432,VIS-0048,2023-08-02,4.0,False
SES-001176,VIS-0127,2024-05-31,11.0,False
SES-002223,VIS-0244,2023-09-25,12.0,False
SES-003152,VIS-0338,2023-11-07,12.0,False
SES-001826,VIS-0198,2024-05-14,5.0,False
SES-001637,VIS-0179,2024-04-13,-25.254465243391156,True
SES-001753,VIS-0191,2024-05-26,10.0,False
SES-003055,VIS-0329,2023-06-01,3.0,True
SES-002945,VIS-0317,2024-03-27,10.0,False
SES-003266,VIS-0350,2024-03-24,9.0,True
SES-003447,VIS-0370,2023-08-28,9.0,False
SES-001354,VIS-0147,2023-07-10,3.0,True
SES-001395,VIS-0153,2023-12-09,10.0,False
SES-003032,VIS-0326,2024-06-09,25.0,False
SES-001001,VIS-0110,2023-08-22,14.0,False
SES-002559,VIS-0278,2023-07-27,21.0,False
SES-001027,VIS-0113,2023-07-24,8.0,False
SES-000585,VIS-0066,2024-02-13,5.0,True
SES-001404,VIS-0153,2024-03-18,15.0,False
SES-001962,VIS-0214,2024-01-17,6.0,False
SES-003749,VIS-0402,2023-10-06,7.0,False
SES-003045,VIS-0328,2024-01-15,15.0,False
SES-002831,VIS-0305,2023-08-01,5.0,True
SES-000322,VIS-0037,2024-02-01,1.0,False
SES-002734,VIS-0295,2023-12-03,19.0,False
SES-001642,VIS-0179,2024-06-17,5.0,False
SES-003692,VIS-0397,2024-05-25,9.0,False
SES-003816,VIS-0410,2023-08-18,15.0,True
SES-001848,VIS-0200,2023-08-19,17.0,True
SES-001821,VIS-0197,2024-06-02,5.0,True
SES-003525,VIS-0379,2024-02-21,13.0,True
SES-003690,VIS-0396,2023-12-15,1.0,True
SES-002719,VIS-0294,2023-09-06,6.0,False
SES-001436,VIS-0156,2023-12-04,10.0,False
SES-003674,VIS-0394,2023-09-23,1.0,False
SES-003657,VIS-0392,2023-08-03,9.0,False
SES-003039,VIS-0327,2023-08-17,5.0,False
SES-000611,VIS-0069,2023-10-01,14.0,False
SES-002466,VIS-0269,2024-03-12,15.0,False
SES-003609,VIS-0387,2023-12-22,7.0,True
SES-003444,VIS-0370,2024-01-26,13.0,True
SES-002720,VIS-0294,2023-06-03,10.0,True
SES-000750,VIS-0083,2023-07-01,14.0,True
SES-000380,VIS-0044,2023-10-19,11.0,False
SES-002147,VIS-0234,2023-07-16,1.0,False
SES-003043,VIS-0328,2024-01-06,13.0,False
SES-001091,VIS-0120,2024-02-28,15.0,True
SES-001936,VIS-0211,2024-02-16,4.0,False
SES-003934,VIS-0423,2023-06-12,9.0,False
SES-003143,VIS-0337,2024-02-02,3.0,False
SES-003367,VIS-0360,2023-11-09,13.0,False
SES-002461,VIS-0269,2024-03-07,12.0,False
SES-000225,VIS-0026,2024-05-31,5.0,False
SES-001735,VIS-0189,2024-04-11,16.0,True
SES-000454,VIS-0052,2023-12-18,2.0,False
SES-003531,VIS-0379,2024-02-11,7.0,False
SES-001032,VIS-0113,2023-08-31,12.0,False
SES-002524,VIS-0275,2024-06-12,6.0,False
SES-003250,VIS-0349,2023-12-12,1.0,False
SES-003542,VIS-0380,2024-05-03,7.0,False
SES-003063,VIS-0330,2023-11-04,1.0,False
SES-003334,VIS-0357,2024-04-29,1.0,True
SES-003206,VIS-0344,2024-04-05,8.0,False
SES-001267,VIS-0138,2023-06-10,2.0,False
SES-000975,VIS-0107,2023-12-01,11.0,False
SES-001602,VIS-0175,2024-01-22,4.0,False
SES-003915,VIS-0421,2023-10-15,10.0,False
SES-001357,VIS-0147,2023-08-04,3.0,True
SES-002894,VIS-0312,2024-06-30,24.0,False
SES-002578,VIS-0280,2024-05-11,19.0,True
SES-003651,VIS-0392,2023-12-20,10.0,False
SES-002588,VIS-0281,2023-09-16,2.0,True
SES-000049,VIS-0005,2023-08-03,20.0,True
SES-003951,VIS-0424,2024-02-11,1.0,False
SES-003751,VIS-0402,2023-07-07,9.0,True
SES-003076,VIS-0331,2024-05-23,4.0,False
SES-000831,VIS-0092,2023-06-28,8.0,False
SES-002694,VIS-0292,2024-01-07,16.0,False
SES-000856,VIS-0094,2024-06-04,1.0,False
SES-001162,VIS-0126,2024-05-14,15.0,False
SES-002779,VIS-0301,2024-04-09,1.0,False
SES-000096,VIS-0010,2024-05-04,14.0,False
SES-001895,VIS-0206,2024-03-23,10.0,True
SES-001118,VIS-0122,2023-12-22,13.0,False
SES-002703,VIS-0292,2024-03-08,14.0,True
SES-001458,VIS-0159,2024-04-24,10.0,False
SES-001587,VIS-0173,2023-08-17,9.0,False
SES-000198,VIS-0024,2023-06-29,2.0,True
SES-001475,VIS-0161,2023-10-20,7.0,False
SES-000417,VIS-0047,2023-08-10,4.0,False
SES-000005,VIS-0001,2024-02-14,14.0,True
SES-002621,VIS-0283,2023-09-15,1.0,False
SES-002814,VIS-0303,2023-12-20,1.0,False
SES-002986,VIS-0321,2023-10-21,13.0,False
SES-000925,VIS-0102,2023-12-08,4.0,False
SES-002105,VIS-0229,2023-08-24,4.0,False
SES-000861,VIS-0095,2023-07-04,14.0,True
SES-000747,VIS-0083,2024-01-28,13.0,True
SES-000960,VIS-0106,2024-04-06,7.0,False
SES-003399,VIS-0364,2024-01-27,8.0,False
SES-002548,VIS-0277,2024-05-25,16.0,True
SES-002434,VIS-0267,2023-07-16,1.0,False
SES-003510,VIS-0378,2024-05-16,4.0,False
SES-002675,VIS-0289,2023-10-18,19.0,False
SES-001440,VIS-0157,2023-11-15,16.0,True
SES-003584,VIS-0385,2024-02-26,1.0,False
SES-003508,VIS-0378,2024-06-16,17.926826057652047,True
SES-001132,VIS-0123,2024-04-16,19.0,False
SES-001310,VIS-0142,2023-09-18,14.0,False
SES-003290,VIS-0353,2023-08-17,1.0,False
SES-001375,VIS-0150,2023-10-11,4.0,False
SES-002550,VIS-0277,2024-05-18,13.0,False
SES-003614,VIS-0388,2024-01-20,10.0,False
SES-002013,VIS-0220,2024-03-11,4.0,False
SES-003740,VIS-0401,2024-05-17,14.0,False
SES-002649,VIS-0287,2024-05-31,11.0,False
SES-000543,VIS-0061,2023-09-02,11.0,True
SES-002336,VIS-0256,2024-03-22,4.0,True
SES-003698,VIS-0397,2024-02-27,10.0,True
SES-002095,VIS-0228,2023-10-17,16.0,True
SES-001056,VIS-0116,2023-09-02,5.0,True
SES-002372,VIS-0260,2024-05-04,6.0,False
SES-000826,VIS-0091,2023-06-18,5.0,False
SES-001275,VIS-0138,2024-02-03,7.0,False
SES-000542,VIS-0061,2023-11-03,12.0,False
SES-000554,VIS-0063,2023-11-26,7.0,True
SES-001126,VIS-0122,2024-02-15,12.0,False
SES-002263,VIS-0248,2023-10-12,19.0,False
SES-002592,VIS-0281,2024-01-22,7.0,True
SES-003950,VIS-0424,2024-05-18,1.0,False
SES-001005,VIS-0110,2023-07-14,13.0,False
SES-000474,VIS-0055,2024-04-20,36.309759577368595,False
SES-002463,VIS-0269,2024-01-18,12.0,False
SES-003074,VIS-0331,2023-07-04,12.0,False
SES-000538,VIS-0061,2024-02-01,8.0,False
SES-000819,VIS-0091,2023-11-26,4.0,True
SES-001476,VIS-0161,2023-09-28,3.0,False
SES-002385,VIS-0262,2023-10-13,1.0,True
SES-003700,VIS-0397,2023-08-05,13.0,True
SES-002162,VIS-0236,2023-09-17,4.0,False
SES-001231,VIS-0134,2023-12-01,18.0,False
SES-002824,VIS-0304,2023-06-27,1.0,False
SES-003123,VIS-0336,2023-10-26,7.0,False
SES-000923,VIS-0102,2024-05-03,4.0,True
SES-000341,VIS-0040,2024-04-11,14.0,False
SES-001762,VIS-0192,2024-01-10,9.0,False
SES-003694,VIS-0397,2023-07-27,7.0,False
SES-003911,VIS-0421,2023-10-18,10.0,True
SES-003107,VIS-0334,2023-12-02,11.0,True
SES-001690,VIS-0184,2024-04-14,9.0,True
SES-002030,VIS-0221,2023-12-01,3.0,False
SES-003865,VIS-0415,2023-08-21,6.0,False
SES-000749,VIS-0083,2023-12-22,14.0,False
SES-003333,VIS-0357,2023-07-08,1.0,False
SES-002529,VIS-0275,2024-05-28,2.0,False
SES-003622,VIS-0388,2023-08-09,4.0,False
SES-003849,VIS-0414,2023-06-19,3.0,True
SES-001811,VIS-0197,2024-06-30,8.0,False
SES-002119,VIS-0232,2023-08-15,5.0,False
SES-002971,VIS-0320,2024-06-12,6.0,False
SES-001302,VIS-0141,2023-06-04,6.0,False
SES-003897,VIS-0419,2023-11-29,21.0,False
SES-001715,VIS-0188,2024-04-18,2.0,False
SES-002333,VIS-0256,2024-05-30,10.0,False
SES-000875,VIS-0097,2024-05-20,5.0,False
SES-002097,VIS-0229,2023-11-11,5.0,False
SES-002201,VIS-0241,2024-01-19,5.0,False
SES-000865,VIS-0095,2023-11-22,12.0,True
SES-003427,VIS-0368,2024-06-23,1.0,False
SES-000916,VIS-0101,2024-02-27,14.0,True
SES-000893,VIS-0099,2024-03-19,6.0,False
SES-003302,VIS-0354,2024-06-15,9.0,False
SES-000039,VIS-0004,2023-12-15,10.0,True
SES-000132,VIS-0014,2023-10-14,12.0,False
SES-001318,VIS-0143,2024-03-30,5.0,False
SES-004011,VIS-0431,2024-01-30,13.0,False
SES-003117,VIS-0335,2024-06-02,9.0,False
SES-001906,VIS-0207,2024-02-16,11.0,False
SES-000355,VIS-0042,2023-08-09,1.0,False
SES-001068,VIS-0117,2023-09-27,1.0,False
SES-001710,VIS-0187,2023-08-03,1.0,False
SES-000174,VIS-0020,2024-06-17,4.0,True
SES-003869,VIS-0416,2024-03-03,12.0,True
SES-002325,VIS-0255,2023-12-02,7.0,False
SES-003120,VIS-0335,2023-12-14,4.0,False
SES-003273,VIS-0351,2023-09-08,2.0,False
SES-000332,VIS-0038,2023-12-02,3.0,False
SES-002085,VIS-0228,2023-10-20,9.0,True
SES-001432,VIS-0156,2024-04-02,11.0,False
SES-001584,VIS-0173,2024-05-12,9.0,False
SES-000786,VIS-0086,2023-09-15,45.95802328839041,False
SES-001222,VIS-0133,2024-03-20,10.0,False
SES-001537,VIS-0168,2023-09-05,4.0,True
SES-003174,VIS-0341,2023-11-14,7.0,False
SES-003220,VIS-0346,2024-06-08,1.0,False
SES-002825,VIS-0304,2023-10-04,1.0,False
SES-003998,VIS-0430,2024-02-08,1.0,False
SES-000723,VIS-0081,2024-06-05,1.0,False
SES-003666,VIS-0394,2023-08-29,6.0,False
SES-001174,VIS-0127,2024-01-06,15.0,False
SES-003402,VIS-0365,2024-03-14,11.0,True
SES-000867,VIS-0096,2024-03-09,9.0,False
SES-001975,VIS-0216,2024-03-16,2.0,True
SES-000115,VIS-0013,2023-10-22,9.0,True
SES-000571,VIS-0064,2023-10-17,8.0,False
SES-000553,VIS-0063,2023-08-13,4.0,True
SES-003238,VIS-0347,2023-11-26,14.0,False
SES-001328,VIS-0143,2023-07-08,7.0,False
SES-003451,VIS-0371,2024-06-13,13.0,False
SES-000379,VIS-0044,2023-10-25,14.0,True
SES-003191,VIS-0343,2024-01-11,12.0,True
SES-001166,VIS-0126,2024-01-11,14.0,True
SES-001256,VIS-0136,2024-02-25,6.0,True
SES-002908,VIS-0313,2024-01-05,1.0,True
SES-000359,VIS-0042,2023-07-21,1.0,True
SES-001133,VIS-0123,2024-06-24,18.0,False
SES-001609,VIS-0176,2023-06-10,9.0,True
SES-002156,VIS-0235,2023-10-20,10.0,False
SES-002942,VIS-0317,2023-07-27,3.0,False
SES-001800,VIS-0196,2024-02-17,1.0,True
SES-001353,VIS-0147,2023-09-20,9.0,True
SES-001837,VIS-0199,2023-10-02,-25.425314432397798,False
SES-001525,VIS-0167,2023-08-20,4.0,True
SES-001555,VIS-0170,2023-09-07,1.0,False
SES-002376,VIS-0260,2023-07-27,8.0,False
SES-001528,VIS-0167,2024-06-29,1.0,False
SES-003209,VIS-0345,2024-03-09,16.0,False
SES-003040,VIS-0327,2024-06-01,8.0,False
SES-003892,VIS-0419,2023-10-19,17.0,False
SES-000214,VIS-0025,2024-03-28,3.0,False
SES-002283,VIS-0251,2023-10-13,3.0,False
SES-002015,VIS-0220,2023-12-17,9.0,False
SES-003490,VIS-0375,2023-12-10,2.0,False
SES-000255,VIS-0030,2024-02-20,14.0,False
SES-002854,VIS-0307,2023-09-10,15.0,False
SES-002573,VIS-0279,2024-03-29,6.0,False
SES-002063,VIS-0224,2023-11-22,1.0,False
SES-002835,VIS-0305,2023-10-12,8.0,False
SES-000100,VIS-0011,2023-08-24,1.0,False
SES-003937,VIS-0423,2024-05-07,13.0,False
SES-002395,VIS-0263,2023-11-22,8.0,True
SES-002936,VIS-0316,2024-01-01,11.0,True
SES-001279,VIS-0139,2024-02-26,19.976877307234613,True
SES-000409,VIS-0046,2023-10-29,22.0,False
SES-003768,VIS-0404,2024-06-01,6.0,False
SES-000509,VIS-0058,2024-02-09,7.0,False
SES-002722,VIS-0294,2023-10-05,10.0,True
SES-000846,VIS-0093,2024-05-28,4.0,True
SES-001819,VIS-0197,2023-08-31,6.0,True
SES-001454,VIS-0158,2023-06-28,11.0,False
SES-000246,VIS-0028,2024-02-14,4.0,False
SES-001770,VIS-0193,2023-09-27,8.0,False
SES-003479,VIS-0374,2024-03-21,9.0,False
SES-002910,VIS-0314,2024-06-15,20.0,False
SES-003396,VIS-0364,2023-06-26,10.0,False
SES-002499,VIS-0272,2024-03-06,13.0,False
SES-002906,VIS-0313,2024-02-02,1.0,False
SES-002379,VIS-0261,2024-02-12,1.0,False
SES-002014,VIS-0220,2024-04-21,1.0,True
SES-000129,VIS-0014,2023-10-05,13.0,True
SES-001561,VIS-0170,2023-08-23,3.0,False
SES-002745,VIS-0296,2023-12-08,11.0,True
SES-001363,VIS-0148,2024-05-27,9.0,True
SES-002346,VIS-0257,2024-01-10,4.0,True
SES-001708,VIS-0186,2023-08-02,3.0,False
SES-000845,VIS-0093,2023-07-01,2.0,False
SES-003726,VIS-0400,2024-02-07,10.0,False
SES-002576,VIS-0280,2023-10-07,18.0,False
SES-000661,VIS-0074,2023-11-24,4.0,False
SES-000494,VIS-0056,2024-05-15,8.0,False
SES-003185,VIS-0343,2023-08-08,6.0,True
SES-000126,VIS-0014,2023-06-02,12.0,False
SES-002989,VIS-0321,2023-12-11,12.0,False
SES-001777,VIS-0194,2024-01-07,9.0,True
SES-001850,VIS-0200,2024-02-19,17.0,False
SES-000967,VIS-0107,2024-06-22,10.0,False
SES-001338,VIS-0145,2024-05-03,17.0,False
SES-000290,VIS-0034,2024-03-29,1.0,False
SES-002531,VIS-0275,2024-01-24,5.0,False
SES-000682,VIS-0076,2023-07-10,10.0,True
SES-003135,VIS-0336,2023-12-15,7.0,False
SES-001514,VIS-0165,2023-12-02,8.0,True
SES-003763,VIS-0403,2023-08-16,11.0,False
SES-003818,VIS-0410,2024-01-15,13.0,False
SES-001801,VIS-0196,2024-05-12,3.0,False
SES-000059,VIS-0006,2023-07-03,6.0,False
SES-001031,VIS-0113,2024-04-05,8.0,True
SES-000137,VIS-0015,2024-01-13,4.0,False
SES-000879,VIS-0098,2024-06-20,1.0,False
SES-003423,VIS-0368,2023-08-08,1.0,False
SES-002558,VIS-0278,2024-05-03,35.71206294707049,True
SES-002280,VIS-0250,2024-01-28,10.0,False
SES-002707,VIS-0293,2024-03-14,1.0,False
SES-000784,VIS-0086,2023-11-23,15.0,False
SES-001175,VIS-0127,2023-08-15,13.0,True
SES-002652,VIS-0287,2023-08-24,10.0,False
SES-000052,VIS-0005,2023-07-25,14.0,True
SES-000356,VIS-0042,2024-05-08,1.0,True
SES-003575,VIS-0383,2024-04-28,5.0,True
SES-001144,VIS-0124,2024-05-24,1.0,True
SES-000196,VIS-0023,2024-03-11,12.0,False
SES-001410,VIS-0154,2023-11-28,6.0,False
SES-002020,VIS-0220,2024-06-05,6.0,True
SES-001854,VIS-0200,2023-06-02,18.0,False
SES-003454,VIS-0371,2024-06-27,10.0,False
SES-003582,VIS-0384,2024-01-31,15.0,False
SES-001702,VIS-0185,2023-07-26,1.0,False
SES-001768,VIS-0193,2024-01-08,8.0,False
SES-000739,VIS-0082,2024-04-14,4.0,False
SES-001006,VIS-0111,2024-03-07,5.0,False
SES-002120,VIS-0232,2024-01-27,6.0,False
SES-001857,VIS-0201,2024-05-02,9.0,True
SES-002087,VIS-0228,2023-10-26,10.0,False
SES-002321,VIS-0255,2023-12-30,8.0,False
SES-000073,VIS-0008,2023-10-16,7.0,False
SES-001148,VIS-0124,2023-08-18,1.0,True
SES-003824,VIS-0410,2023-12-31,16.0,False
SES-001413,VIS-0154,2024-01-10,11.0,True
SES-003458,VIS-0371,2023-09-30,14.0,False
SES-002819,VIS-0304,2023-12-05,1.0,True
SES-000724,VIS-0081,2024-03-08,1.0,True
SES-001080,VIS-0119,2024-03-26,4.0,True
SES-003752,VIS-0402,2024-02-08,7.0,False
SES-000919,VIS-0101,2023-11-18,13.0,False
SES-003499,VIS-0377,2024-01-22,13.0,True
SES-002834,VIS-0305,2023-08-18,12.0,False
SES-001311,VIS-0142,2024-05-23,10.0,False
SES-002488,VIS-0271,2023-12-05,10.0,False
SES-000455,VIS-0052,2023-06-20,1.0,True
SES-001449,VIS-0158,2023-10-20,14.0,False
SES-003544,VIS-0381,2024-02-05,10.0,False
SES-000193,VIS-0023,2023-06-08,16.0,False
